t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,a_z,impuls_p
5.619998,0,0,-0.3599998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.639998,0,0,-0.3399998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.659998,0,0,-0.3199998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.679998,0,0,-0.2999999,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.699998,0,0,-0.2799999,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.719998,0,0,-0.2599999,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.739998,0,0,-0.2399999,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.759998,0,0,-0.2199999,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.779998,0,0,-0.2,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.799998,0,0,-0.18,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.819998,0,0,-0.16,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.839998,0,0,-0.14,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.859998,0,0,-0.12,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.879998,0,0,-0.1,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.899998,0,0,-0.08000005,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.919998,0,0,-0.06000006,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.939998,0,0,-0.04000007,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.959998,0,0,-0.02000009,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.979998,0,0,-9.69E-08,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
5.999998,0,0,0.01999989,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.019998,0,0,0.03999988,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.039998,0,0,0.05999987,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.059998,0,0,0.07999986,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.079998,0,0,0.09999985,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.099998,0,0,0.1199998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.119998,0,0,0.1399998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.139998,0,0,0.1599998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.159998,0,0,0.1799998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.179998,0,0,0.1999998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.199998,0,0,0.2199998,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.219998,0,0,0.2399997,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.239998,0,0,0.2599997,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.259998,0,0,0.2799997,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.279998,0,0,0.2999997,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.299998,0,0,0.3199997,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.319998,0,0,0.3399996,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.339998,0,0,0.3599996,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.359998,0,0,0.3799996,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.379998,0,0,0.3999996,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.399998,0,0,0.4199996,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.419998,0,0,0.4399996,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.439998,0,0,0.4599995,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.459998,0,0,0.4799995,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.479998,0,0,0.4999995,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.499998,0,0,0.5199995,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.519998,0,0,0.5399995,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.539998,0,0,0.5599995,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.559998,0,0,0.5799994,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.579998,0,0,0.5999994,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.599998,0,0,0.6199994,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.619998,0,0,0.6399994,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.639997,0,0,0.6599994,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.659997,0,0,0.6799994,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.679997,0,0,0.6999993,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.699997,0,0,0.7199993,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.719997,0,0,0.7399993,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.739997,0,0,0.7599993,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.759997,0,0,0.7799993,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.779998,0,0,0.7999992,0,0,0.9999998,0,0,0,0,-0.8,0,,0,0.39999992
6.799998,0,0,0.8199992,0,0,-0.9999998,0,0,0,0,-0.8,0,,-99.99998,-0.39999992
6.819998,0,0,0.7999992,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.839998,0,0,0.7799993,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.859998,0,0,0.7599993,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.879998,0,0,0.7399993,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.899998,0,0,0.7199993,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.919998,0,0,0.6999993,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.939998,0,0,0.6799994,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.959998,0,0,0.6599994,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.979998,0,0,0.6399994,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
6.999998,0,0,0.6199994,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.019998,0,0,0.5999994,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.039998,0,0,0.5799994,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.059998,0,0,0.5599995,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.079998,0,0,0.5399995,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.099998,0,0,0.5199995,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.119998,0,0,0.4999995,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.139997,0,0,0.4799995,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.159997,0,0,0.4599996,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.179997,0,0,0.4399996,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.199997,0,0,0.4199996,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.219997,0,0,0.3999996,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.239997,0,0,0.3799996,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.259997,0,0,0.3599997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.279997,0,0,0.3399997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.299997,0,0,0.3199997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.319997,0,0,0.2999997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.339997,0,0,0.2799997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.359997,0,0,0.2599998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.379997,0,0,0.2399998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.399997,0,0,0.2199998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.419997,0,0,0.1999998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.439997,0,0,0.1799998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.459997,0,0,0.1599998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.479997,0,0,0.1399999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.499997,0,0,0.1199999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.519997,0,0,0.09999989,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.539997,0,0,0.0799999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.559998,0,0,0.05999991,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.579998,0,0,0.03999992,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.599998,0,0,0.01999994,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.619998,0,0,-5.22E-08,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.639997,0,0,-0.02000004,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.659997,0,0,-0.04000003,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.679997,0,0,-0.06000002,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.699997,0,0,-0.08000001,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.719997,0,0,-0.09999999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.739997,0,0,-0.12,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.759997,0,0,-0.14,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.779997,0,0,-0.16,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.799997,0,0,-0.1799999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.819997,0,0,-0.1999999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.839997,0,0,-0.2199999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.859997,0,0,-0.2399999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.879997,0,0,-0.2599999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.899997,0,0,-0.2799999,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.919997,0,0,-0.2999998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.939997,0,0,-0.3199998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.959997,0,0,-0.3399998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.979997,0,0,-0.3599998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
7.999997,0,0,-0.3799998,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
8.019998,0,0,-0.3999997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
8.039997,0,0,-0.4199997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
8.059998,0,0,-0.4399997,0,0,-0.9999998,0,0,0,0,-0.8,0,,0,-0.39999992
8.079997,0,0,-0.4599997,0,0,-0.9999998,0.009999678,0.1999936,0,0,-0.8,0,,0,-0.39999992
8.099998,0,0,-0.4797997,0,0,-0.9900001,0.02979968,0.5959937,0,0,-0.8,0,,0.499960002,-0.39600004
8.119997,0,0,-0.4990037,0,0,-0.9602004,0.04900368,0.9800735,0,0,-0.8,0,,1.490059503,-0.38408016
8.139997,0,0,-0.5172276,0,0,-0.9111968,0.06722759,1.344552,0,0,-0.8,0,,2.45018,-0.36447872
8.159997,0,0,-0.534107,0,0,-0.8439692,0.08410697,1.682139,0,0,-0.8,0,,3.36138,-0.33758768
8.179997,0,0,-0.5493042,0,0,-0.7598623,0.09930418,1.986084,0,0,-0.8,0,,4.205345,-0.30394492
8.199997,0,0,-0.5625153,0,0,-0.6605582,0.1125153,2.250306,0,0,-0.8,0,,4.965205,-0.26422328
8.219997,0,0,-0.5734762,0,0,-0.5480429,0.1234762,2.469524,0,0,-0.8,0,,5.625765,-0.21921716
8.239997,0,0,-0.5819675,0,0,-0.4245667,0.1319675,2.639351,0,0,-0.8,0,,6.17381,-0.16982668
8.259997,0,0,-0.5878195,0,0,-0.2925993,0.1378195,2.75639,0,0,-0.8,0,,6.59837,-0.11703972
8.279997,0,0,-0.5909151,0,0,-0.1547798,0.1409151,2.818302,0,0,-0.8,0,,6.890975,-0.06191192
8.299997,0,0,-0.5911924,0,0,-0.01386476,0.1411924,2.823847,0,0,-0.8,0,,7.045752,-0.005545904
8.319997,0,0,-0.5886458,0,0,0.1273275,0.1386458,2.772916,0,0,-0.8,0,,7.059613,0.050931
8.339997,0,0,-0.5833263,0,0,0.2659733,0.1333263,2.666527,0,0,-0.8,0,,6.93229,0.10638932
8.359997,0,0,-0.5753403,0,0,0.3992996,0.1253403,2.506807,0,0,-0.8,0,,6.666315,0.15971984
8.379997,0,0,-0.5648475,0,0,0.5246399,0.1148475,2.296951,0,0,-0.8,0,,6.267015,0.20985596
8.399997,0,0,-0.5520578,0,0,0.6394874,0.1020578,2.041156,0,0,-0.8,0,,5.742375,0.25579496
8.419997,0,0,-0.5372269,0,0,0.7415451,0.08722691,1.744538,0,0,-0.8,0,,5.102885,0.29661804
8.439997,0,0,-0.5206515,0,0,0.828772,0.07065146,1.413029,0,0,-0.8,0,,4.361345,0.3315088
8.459997,0,0,-0.502663,0,0,0.8994234,0.05266301,1.05326,0,0,-0.8,0,,3.53257,0.35976936
8.479997,0,0,-0.4836213,0,0,0.9520864,0.0336213,0.6724259,0,0,-0.8,0,,2.63315,0.38083456
8.499997,0,0,-0.4639072,0,0,0.9857077,0.01390715,0.278143,0,0,-0.8,0,,1.681065,0.39428308
8.519997,0,0,-0.4439149,0,0,0.9996148,0,0,0,0,-0.8,0,,0.695355,0.39984592
8.539997,0,0,-0.4239226,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.559997,0,0,-0.4039303,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.579997,0,0,-0.383938,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.599997,0,0,-0.3639457,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.619997,0,0,-0.3439534,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.639997,0,0,-0.3239611,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.659997,0,0,-0.3039688,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.679996,0,0,-0.2839765,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.699997,0,0,-0.2639842,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.719996,0,0,-0.2439919,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.739997,0,0,-0.2239996,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.759997,0,0,-0.2040074,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.779997,0,0,-0.1840151,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.799997,0,0,-0.1640228,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.819997,0,0,-0.1440305,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.839997,0,0,-0.1240382,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.859997,0,0,-0.1040459,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.879997,0,0,-0.08405361,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.899997,0,0,-0.06406131,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.919997,0,0,-0.04406903,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.939997,0,0,-0.02407674,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.959997,0,0,-0.004084449,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.979997,0,0,0.01590784,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
8.999997,0,0,0.03590013,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.019997,0,0,0.05589242,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.039997,0,0,0.0758847,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.059997,0,0,0.09587699,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.079997,0,0,0.1158693,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.099997,0,0,0.1358616,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.119997,0,0,0.1558539,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.139997,0,0,0.1758462,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.159997,0,0,0.1958385,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.179996,0,0,0.2158307,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.199997,0,0,0.235823,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.219996,0,0,0.2558153,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.239997,0,0,0.2758076,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.259996,0,0,0.2957999,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.279997,0,0,0.3157922,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.299996,0,0,0.3357845,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.319997,0,0,0.3557768,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.339996,0,0,0.3757691,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.359997,0,0,0.3957614,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.379996,0,0,0.4157537,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.399997,0,0,0.435746,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.419996,0,0,0.4557382,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.439997,0,0,0.4757305,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.459996,0,0,0.4957228,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.479997,0,0,0.5157151,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.499996,0,0,0.5357074,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.519997,0,0,0.5556997,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.539996,0,0,0.575692,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.559997,0,0,0.5956843,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.579997,0,0,0.6156766,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.599997,0,0,0.6356689,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.619997,0,0,0.6556612,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.639997,0,0,0.6756535,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
9.659997,0,0,0.6956457,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
