t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,angularVelocity_y, inertia_y,,drehimpuls_L,E_translation,E_rotation,E_gesamt,impuls_p,impuls_gesamt
3.210783,-0.2970858,0,-1.158318,0.01428137,0,-0.4166492,0,0,0,0,-1.120672,-0.2333403,-0.5795683,0.0634,,-9.141455836,0.121517589,0.010648011,0.132165601,-0.58330888,-9.724764716
3.230783,-0.2967588,0,-1.166646,0.01580277,0,-0.4164755,0,0,0,0,-1.125341,-0.2334098,-0.5795581,0.0634,,-9.141294953,0.121416289,0.010647637,0.132063926,-0.5830657,-9.724360653
3.250784,-0.2964017,0,-1.17497,0.01731264,0,-0.4162803,0,0,0,0,-1.130012,-0.2334879,-0.5795547,0.0634,,-9.141241325,0.121302502,0.010647512,0.131950013,-0.58279242,-9.724033745
3.270784,-0.2960144,0,-1.18329,0.01882629,0,-0.4160715,0,0,0,0,-1.134684,-0.2335714,-0.579545,0.0634,,-9.141088328,0.121180845,0.010647155,0.131828,-0.5825001,-9.723588428
3.290783,-0.2955969,0,-1.191605,0.02033474,0,-0.4158411,0,0,0,0,-1.139358,-0.2336636,-0.5795413,0.0634,,-9.141029968,0.121046674,0.010647019,0.131693694,-0.58217754,-9.723207508
3.310783,-0.2951493,0,-1.199915,0.02184246,0,-0.4155964,0,0,0,0,-1.144034,-0.2337615,-0.579533,0.0634,,-9.140899054,0.120904257,0.010646714,0.131550972,-0.58183496,-9.722734014
3.330784,-0.2946717,0,-1.20822,0.02334642,0,-0.415334,0,0,0,0,-1.148712,-0.2338664,-0.5795251,0.0634,,-9.140774448,0.120751632,0.010646424,0.131398056,-0.5814676,-9.722242048
3.350784,-0.2941639,0,-1.216519,0.02484815,0,-0.4150524,0,0,0,0,-1.153392,-0.2339791,-0.5795193,0.0634,,-9.140682965,0.120587946,0.010646211,0.131234157,-0.58107336,-9.721756325
3.370783,-0.2936264,0,-1.224812,0.02634139,0,-0.4147525,0,0,0,0,-1.158075,-0.234099,-0.5795161,0.0634,,-9.140632492,0.120413745,0.010646093,0.131059839,-0.5806535,-9.721285992
3.390783,-0.2930589,0,-1.233098,0.02783858,0,-0.4144383,0,0,0,0,-1.16276,-0.2342247,-0.5795069,0.0634,,-9.140487382,0.120231373,0.010645755,0.130877129,-0.58021362,-9.720701002
3.410784,-0.2924619,0,-1.241377,0.02932454,0,-0.4141047,0,0,0,0,-1.167449,-0.2343582,-0.5795026,0.0634,,-9.140419558,0.120037892,0.010645597,0.130683489,-0.57974658,-9.720166138
3.430784,-0.2918349,0,-1.24965,0.03081391,0,-0.4137554,0,0,0,0,-1.17214,-0.2344979,-0.5794941,0.0634,,-9.140285489,0.119835472,0.010645285,0.130480757,-0.57925756,-9.719543049
3.450783,-0.2911785,0,-1.257915,0.03229345,0,-0.4133886,0,0,0,0,-1.176834,-0.2346446,-0.5794878,0.0634,,-9.14018612,0.119623094,0.010645054,0.130268148,-0.57874404,-9.71893016
3.470783,-0.2904925,0,-1.266172,0.03377046,0,-0.413003,0,0,0,0,-1.181531,-0.2347988,-0.579483,0.0634,,-9.14011041,0.119400035,0.010644877,0.130044912,-0.5782042,-9.71831461
3.490784,-0.2897771,0,-1.274421,0.03524493,0,-0.412604,0,0,0,0,-1.186231,-0.2349584,-0.5794725,0.0634,,-9.139944795,0.119169443,0.010644492,0.129813934,-0.5776456,-9.717590395
3.510784,-0.2890325,0,-1.282662,0.03670983,0,-0.4121848,0,0,0,0,-1.190935,-0.2351261,-0.5794681,0.0634,,-9.139875394,0.118927417,0.01064433,0.129571746,-0.57705872,-9.716934114
3.530783,-0.2882585,0,-1.290893,0.03817623,0,-0.4117487,0,0,0,0,-1.195642,-0.2353006,-0.5794612,0.0634,,-9.139766562,0.118675894,0.010644076,0.129319971,-0.57644818,-9.716214742
3.550783,-0.2874555,0,-1.299116,0.03963076,0,-0.4112974,0,0,0,0,-1.200353,-0.2354811,-0.5794546,0.0634,,-9.139662461,0.118415886,0.010643834,0.12905972,-0.57581636,-9.715478821
3.570784,-0.2866234,0,-1.307329,0.04108616,0,-0.4108274,0,0,0,0,-1.205068,-0.2356691,-0.5794479,0.0634,,-9.139556782,0.118145407,0.010643588,0.128788995,-0.57515836,-9.714715142
3.590784,-0.2857625,0,-1.315532,0.04252864,0,-0.4103417,0,0,0,0,-1.209787,-0.2358634,-0.5794428,0.0634,,-9.139476341,0.117866218,0.0106434,0.128509618,-0.57447838,-9.713954721
3.610783,-0.2848728,0,-1.323725,0.04397304,0,-0.4098403,0,0,0,0,-1.214509,-0.2360639,-0.5794331,0.0634,,-9.139323344,0.11757835,0.010643044,0.128221394,-0.57377642,-9.713099764
3.630783,-0.2839544,0,-1.331908,0.0454075,0,-0.4093205,0,0,0,0,-1.219236,-0.2362718,-0.5794274,0.0634,,-9.139233438,0.11728029,0.010642835,0.127923125,-0.5730487,-9.712282138
3.650784,-0.2830075,0,-1.34008,0.04683579,0,-0.4087839,0,0,0,0,-1.223968,-0.2364865,-0.5794221,0.0634,,-9.139149842,0.116972994,0.01064264,0.127615634,-0.57229746,-9.711447302
3.670784,-0.2820322,0,-1.34824,0.04825832,0,-0.4082321,0,0,0,0,-1.228704,-0.2367072,-0.5794147,0.0634,,-9.139033123,0.116657413,0.010642368,0.127299781,-0.57152494,-9.710558063
3.690783,-0.2810286,0,-1.356389,0.04967368,0,-0.4076626,0,0,0,0,-1.233444,-0.236935,-0.5794093,0.0634,,-9.13894795,0.116332157,0.01064217,0.126974327,-0.57072764,-9.70967559
3.710783,-0.279997,0,-1.364526,0.05108225,0,-0.4070775,0,0,0,0,-1.238189,-0.237169,-0.579403,0.0634,,-9.13884858,0.115998464,0.010641938,0.126640402,-0.5699085,-9.70875708
3.730783,-0.2789373,0,-1.372651,0.05248524,0,-0.4064761,0,0,0,0,-1.242939,-0.2374096,-0.5793961,0.0634,,-9.138739748,0.115655974,0.010641685,0.126297659,-0.56906654,-9.707806288
3.750784,-0.2778497,0,-1.380764,0.05388229,0,-0.4058591,0,0,0,0,-1.247694,-0.2376564,-0.5793877,0.0634,,-9.138607256,0.115305126,0.010641376,0.125946503,-0.56820274,-9.706809996
3.770782,-0.2767345,0,-1.388864,0.05526768,0,-0.4052233,0,0,0,0,-1.252454,-0.2379107,-0.5793851,0.0634,,-9.138566246,0.114944146,0.010641281,0.125585427,-0.56731262,-9.705878866
3.790783,-0.2755916,0,-1.396951,0.05665139,0,-0.404578,0,0,0,0,-1.257219,-0.2381688,-0.5793712,0.0634,,-9.138347003,0.114578351,0.01064077,0.125219121,-0.5664092,-9.704756203
3.810783,-0.2744214,0,-1.405024,0.05802151,0,-0.4039079,0,0,0,0,-1.26199,-0.2384369,-0.5793715,0.0634,,-9.138351735,0.114199114,0.010640781,0.124839895,-0.56547106,-9.703822795
3.830784,-0.273224,0,-1.413083,0.05938663,0,-0.4032283,0,0,0,0,-1.266766,-0.2387087,-0.5793626,0.0634,,-9.138211356,0.113815143,0.010640454,0.124455598,-0.56451962,-9.702730976
3.850782,-0.2719994,0,-1.421129,0.06074497,0,-0.4025297,0,0,0,0,-1.271548,-0.2389881,-0.5793566,0.0634,,-9.138116719,0.113421112,0.010640234,0.124061346,-0.56354158,-9.701658299
3.870783,-0.2707481,0,-1.42916,0.06209162,0,-0.4018183,0,0,0,0,-1.276336,-0.2392727,-0.5793495,0.0634,,-9.138004732,0.113020562,0.010639973,0.123660536,-0.56254562,-9.700550352
3.890783,-0.2694699,0,-1.437176,0.06343357,0,-0.4010881,0,0,0,0,-1.281129,-0.2395648,-0.5793439,0.0634,,-9.137916404,0.112610165,0.010639768,0.123249932,-0.56152334,-9.699439744
3.910784,-0.2681651,0,-1.445178,0.06476482,0,-0.4003458,0,0,0,0,-1.285928,-0.2398617,-0.5793357,0.0634,,-9.137787066,0.112193732,0.010639466,0.122833198,-0.56048412,-9.698271186
3.930782,-0.2668339,0,-1.453164,0.06608877,0,-0.3995846,0,0,0,0,-1.290734,-0.2401662,-0.5793307,0.0634,,-9.137708202,0.111767497,0.010639283,0.122406779,-0.55941844,-9.697126642
3.950783,-0.2654766,0,-1.461134,0.06740218,0,-0.3988112,0,0,0,0,-1.295546,-0.2404756,-0.5793232,0.0634,,-9.137589905,0.111335261,0.010639007,0.121974269,-0.55833568,-9.695925585
3.970783,-0.2640931,0,-1.469089,0.06870907,0,-0.3980206,0,0,0,0,-1.300364,-0.2407918,-0.5793163,0.0634,,-9.137481073,0.110894279,0.010638754,0.121533032,-0.55722884,-9.694709913
3.990784,-0.2626839,0,-1.477028,0.0700026,0,-0.3972179,0,0,0,0,-1.305189,-0.2411129,-0.5793089,0.0634,,-9.137364353,0.110447442,0.010638482,0.121085924,-0.55610506,-9.693469413
4.010784,-0.2612489,0,-1.484949,0.07129137,0,-0.3963957,0,0,0,0,-1.31002,-0.2414418,-0.5793033,0.0634,,-9.137276025,0.109990686,0.010638276,0.120628962,-0.55495398,-9.692230005
4.030783,-0.2597885,0,-1.492855,0.07256433,0,-0.3955618,0,0,0,0,-1.314858,-0.2417753,-0.5792988,0.0634,,-9.137205047,0.109528396,0.010638111,0.120166507,-0.55378652,-9.690991567
4.050783,-0.2583028,0,-1.500743,0.0738341,0,-0.3947124,0,0,0,0,-1.319703,-0.2421151,-0.5792902,0.0634,,-9.137069401,0.109058515,0.010637795,0.11969631,-0.55259736,-9.689666761
4.070784,-0.2567922,0,-1.508613,0.07508908,0,-0.3938483,0,0,0,0,-1.324554,-0.2424607,-0.5792854,0.0634,,-9.136993691,0.108581538,0.010637619,0.119219157,-0.55138762,-9.688381311
4.090784,-0.2552565,0,-1.516466,0.07633741,0,-0.3929698,0,0,0,0,-1.329413,-0.2428121,-0.5792778,0.0634,,-9.136873817,0.108097685,0.01063734,0.118735024,-0.55015772,-9.687031537
4.110783,-0.2536964,0,-1.524301,0.07757187,0,-0.3920773,0,0,0,0,-1.334279,-0.2431691,-0.5792726,0.0634,,-9.136791798,0.107607226,0.010637149,0.118244375,-0.54890822,-9.685700018
4.130783,-0.2521116,0,-1.532118,0.07880076,0,-0.391169,0,0,0,0,-1.339152,-0.2435325,-0.5792652,0.0634,,-9.136675079,0.107109231,0.010636877,0.117746108,-0.5476366,-9.684311679
4.150784,-0.2505027,0,-1.539916,0.08001444,0,-0.3902484,0,0,0,0,-1.344033,-0.2439007,-0.5792596,0.0634,,-9.136586751,0.10660567,0.010636671,0.117242341,-0.54634776,-9.682934511
4.170784,-0.2488698,0,-1.547696,0.08121829,0,-0.3893137,0,0,0,0,-1.348921,-0.2442746,-0.5792533,0.0634,,-9.136487382,0.10609561,0.01063644,0.11673205,-0.54503918,-9.681526562
4.190783,-0.247213,0,-1.555456,0.08241595,0,-0.388364,0,0,0,0,-1.353817,-0.2446544,-0.5792443,0.0634,,-9.136345426,0.105578618,0.01063611,0.116214727,-0.5437096,-9.680055026
4.210783,-0.2455327,0,-1.563197,0.08359563,0,-0.3874007,0,0,0,0,-1.358721,-0.2450398,-0.5792409,0.0634,,-9.136291798,0.105055512,0.010635985,0.115691496,-0.54236098,-9.678652778
4.230783,-0.243829,0,-1.570919,0.08476868,0,-0.3864262,0,0,0,0,-1.363632,-0.2454296,-0.579231,0.0634,,-9.136135647,0.104527646,0.010635621,0.115163267,-0.54099668,-9.677132327
4.250784,-0.2421023,0,-1.57862,0.08592632,0,-0.3854361,0,0,0,0,-1.368552,-0.2458256,-0.5792267,0.0634,,-9.136067823,0.103992691,0.010635463,0.114628154,-0.53961054,-9.675678363
4.270782,-0.2403526,0,-1.586301,0.08707792,0,-0.3844323,0,0,0,0,-1.373479,-0.2462271,-0.579218,0.0634,,-9.135930599,0.103451735,0.010635144,0.114086879,-0.53820522,-9.674135819
4.290783,-0.2385803,0,-1.593962,0.08821245,0,-0.3834147,0,0,0,0,-1.378415,-0.2466342,-0.5792146,0.0634,,-9.135876972,0.102904783,0.010635019,0.113539801,-0.53678058,-9.672657552
4.310783,-0.2367856,0,-1.601603,0.08933852,0,-0.3823861,0,0,0,0,-1.383359,-0.2470456,-0.579206,0.0634,,-9.135741325,0.102353391,0.010634703,0.112988094,-0.53534054,-9.671081865
4.330784,-0.2349687,0,-1.609222,0.09045021,0,-0.3813443,0,0,0,0,-1.388311,-0.2474623,-0.5791999,0.0634,,-9.13564511,0.101796433,0.010634479,0.112430912,-0.53388202,-9.66952713
4.350782,-0.2331299,0,-1.61682,0.09155197,0,-0.3802887,0,0,0,0,-1.393272,-0.2478845,-0.5791926,0.0634,,-9.135529968,0.101233647,0.010634211,0.111867858,-0.53240418,-9.667934148
4.370783,-0.2312694,0,-1.624397,0.09264098,0,-0.3792213,0,0,0,0,-1.398241,-0.2483115,-0.5791851,0.0634,,-9.135411672,0.100666156,0.010633936,0.111300092,-0.53090982,-9.666321492
4.390783,-0.2293875,0,-1.631952,0.09371562,0,-0.3781406,0,0,0,0,-1.403219,-0.2487438,-0.5791799,0.0634,,-9.135329653,0.100093219,0.010633745,0.110726964,-0.52939684,-9.664726493
4.410784,-0.2274844,0,-1.639485,0.09477834,0,-0.3770464,0,0,0,0,-1.408206,-0.2491815,-0.5791752,0.0634,,-9.135255521,0.099514791,0.010633572,0.110148363,-0.52786496,-9.663120481
4.430782,-0.2255604,0,-1.646996,0.09582992,0,-0.3759429,0,0,0,0,-1.413202,-0.2496229,-0.5791662,0.0634,,-9.135113565,0.098933145,0.010633242,0.109566386,-0.52632006,-9.661433625
4.450783,-0.2236157,0,-1.654484,0.09686702,0,-0.3748259,0,0,0,0,-1.418206,-0.2500697,-0.5791602,0.0634,,-9.135018927,0.098346119,0.010633021,0.10897914,-0.52475626,-9.659775187
4.470783,-0.2216507,0,-1.66195,0.09789157,0,-0.3736963,0,0,0,0,-1.42322,-0.2505215,-0.5791542,0.0634,,-9.13492429,0.097754247,0.010632801,0.108387048,-0.52317482,-9.65809911
4.490784,-0.2196655,0,-1.669393,0.09890366,0,-0.3725552,0,0,0,0,-1.428243,-0.2509779,-0.5791473,0.0634,,-9.134815457,0.097158164,0.010632548,0.107790711,-0.52157728,-9.656392737
4.510782,-0.2176604,0,-1.676812,0.0999008,0,-0.3714028,0,0,0,0,-1.433275,-0.2514389,-0.5791418,0.0634,,-9.134728707,0.096558028,0.010632346,0.107190374,-0.51996392,-9.654692627
4.530783,-0.2156358,0,-1.684209,0.1008855,0,-0.3702396,0,0,0,0,-1.438316,-0.2519042,-0.5791346,0.0634,,-9.134615142,0.095954153,0.010632081,0.106586234,-0.51833544,-9.652950582
4.550783,-0.2135918,0,-1.691581,0.101857,0,-0.3690642,0,0,0,0,-1.443367,-0.2523744,-0.579128,0.0634,,-9.134511041,0.095345869,0.010631839,0.105977708,-0.51668988,-9.651200921
4.570784,-0.2115287,0,-1.69893,0.102815,0,-0.3678784,0,0,0,0,-1.448428,-0.2528487,-0.5791205,0.0634,,-9.134392744,0.094734162,0.010631564,0.105365726,-0.51502976,-9.649422504
4.590782,-0.2094469,0,-1.706255,0.1037587,0,-0.3666807,0,0,0,0,-1.453498,-0.2533277,-0.5791141,0.0634,,-9.134291798,0.094118315,0.010631329,0.104749644,-0.51335298,-9.647644778
4.610783,-0.2073466,0,-1.713556,0.1046878,0,-0.3654728,0,0,0,0,-1.458577,-0.2538109,-0.5791081,0.0634,,-9.134197161,0.093499257,0.010631108,0.104130366,-0.51166192,-9.645859081
4.630783,-0.2052281,0,-1.720832,0.1056029,0,-0.3642553,0,0,0,0,-1.463667,-0.2542979,-0.579101,0.0634,,-9.134085174,0.092877347,0.010630848,0.103508194,-0.50995742,-9.644042594
4.650784,-0.2030917,0,-1.728084,0.1065049,0,-0.3630247,0,0,0,0,-1.468766,-0.2547901,-0.5790949,0.0634,,-9.133988959,0.092250853,0.010630624,0.102881477,-0.50823458,-9.642223539
4.670782,-0.2009376,0,-1.735311,0.1073913,0,-0.3617851,0,0,0,0,-1.473876,-0.255286,-0.5790892,0.0634,,-9.133899054,0.091621921,0.010630414,0.102252335,-0.50649914,-9.640398194
4.690783,-0.1987662,0,-1.742512,0.1082641,0,-0.3605351,0,0,0,0,-1.478995,-0.255786,-0.5790826,0.0634,,-9.133794953,0.090989891,0.010630172,0.101620063,-0.50474914,-9.638544093
4.710783,-0.1965777,0,-1.749689,0.1091223,0,-0.3592755,0,0,0,0,-1.484124,-0.2562898,-0.5790758,0.0634,,-9.133687697,0.090355219,0.010629922,0.100985142,-0.5029857,-9.636673397
4.730783,-0.1943725,0,-1.75684,0.1099652,0,-0.3580061,0,0,0,0,-1.489264,-0.2567976,-0.5790697,0.0634,,-9.133591483,0.089717857,0.010629698,0.100347556,-0.50120854,-9.634800023
4.750782,-0.1921508,0,-1.763965,0.1107952,0,-0.3567272,0,0,0,0,-1.494414,-0.2573092,-0.5790613,0.0634,,-9.133458991,0.089078007,0.01062939,0.099707397,-0.49941808,-9.632877071
4.770782,-0.1899129,0,-1.771064,0.1116082,0,-0.3554402,0,0,0,0,-1.499574,-0.257824,-0.5790544,0.0634,,-9.133350158,0.088436415,0.010629137,0.099065552,-0.49761628,-9.630966438
4.790783,-0.1876592,0,-1.778138,0.1124068,0,-0.3541413,0,0,0,0,-1.504745,-0.2583435,-0.5790487,0.0634,,-9.133260252,0.087791242,0.010628927,0.09842017,-0.49579782,-9.629058072
4.810783,-0.1853899,0,-1.785185,0.1131906,0,-0.3528334,0,0,0,0,-1.509926,-0.2588667,-0.5790425,0.0634,,-9.133162461,0.087143986,0.0106287,0.097772686,-0.49396676,-9.627129221
4.830784,-0.1831054,0,-1.792206,0.1139588,0,-0.3515171,0,0,0,0,-1.515117,-0.2593932,-0.5790364,0.0634,,-9.133066246,0.08649499,0.010628476,0.097123466,-0.49212394,-9.625190186
4.850782,-0.1808058,0,-1.7992,0.1147125,0,-0.3501931,0,0,0,0,-1.52032,-0.2599228,-0.5790285,0.0634,,-9.13294164,0.085844645,0.010628186,0.096472831,-0.49027034,-9.62321198
4.870783,-0.1784917,0,-1.806168,0.115448,0,-0.3488581,0,0,0,0,-1.525533,-0.2604568,-0.5790256,0.0634,,-9.132895899,0.085191382,0.010628079,0.095819461,-0.48840134,-9.621297239
4.890783,-0.1761632,0,-1.813108,0.116173,0,-0.3475165,0,0,0,0,-1.530756,-0.2609935,-0.5790156,0.0634,,-9.13273817,0.084537402,0.010627712,0.095165115,-0.4865231,-9.61926127
4.910784,-0.1738207,0,-1.820022,0.1168785,0,-0.3461678,0,0,0,0,-1.535991,-0.261533,-0.5790095,0.0634,,-9.132641956,0.083882502,0.010627488,0.09450999,-0.48463492,-9.617276876
4.930782,-0.1714645,0,-1.826908,0.1175691,0,-0.3448094,0,0,0,0,-1.541237,-0.2620763,-0.5790034,0.0634,,-9.132545741,0.083225466,0.010627265,0.09385273,-0.48273316,-9.615278901
4.950783,-0.1690949,0,-1.833768,0.1182451,0,-0.3434432,0,0,0,0,-1.546493,-0.2626228,-0.5789959,0.0634,,-9.132427445,0.082567262,0.010626989,0.093194251,-0.48082048,-9.613247925
4.970783,-0.1667123,0,-1.840599,0.1189024,0,-0.3420691,0,0,0,0,-1.55176,-0.2631725,-0.5789919,0.0634,,-9.132364353,0.081907888,0.010626842,0.092534731,-0.47889674,-9.611261093
4.990784,-0.1643169,0,-1.847403,0.1195464,0,-0.3406865,0,0,0,0,-1.557039,-0.2637255,-0.5789851,0.0634,,-9.132257098,0.081247104,0.010626593,0.091873697,-0.4769611,-9.609218198
5.010782,-0.161909,0,-1.854179,0.1201748,0,-0.3392995,0,0,0,0,-1.562328,-0.2642803,-0.5789763,0.0634,,-9.132118297,0.080586905,0.01062627,0.091213175,-0.4750193,-9.607137597
5.030783,-0.1594891,0,-1.860927,0.1207847,0,-0.3379041,0,0,0,0,-1.567629,-0.2648385,-0.578971,0.0634,,-9.1320347,0.079925427,0.010626075,0.090551502,-0.47306574,-9.60510044
5.050783,-0.1570574,0,-1.867647,0.1213799,0,-0.3365003,0,0,0,0,-1.572941,-0.2654,-0.5789645,0.0634,,-9.131932177,0.079262716,0.010625837,0.089888553,-0.47110042,-9.603032597
5.070784,-0.1546142,0,-1.874338,0.1219583,0,-0.3350918,0,0,0,0,-1.578264,-0.2659634,-0.5789579,0.0634,,-9.131828076,0.07860056,0.010625594,0.089226154,-0.46912852,-9.600956596
5.090782,-0.1521599,0,-1.881002,0.1225205,0,-0.3336753,0,0,0,0,-1.583599,-0.26653,-0.5789515,0.0634,,-9.131727129,0.077937444,0.010625359,0.088562803,-0.46714542,-9.598872549
5.110783,-0.1496948,0,-1.887636,0.1230669,0,-0.3322518,0,0,0,0,-1.588945,-0.2670994,-0.5789446,0.0634,,-9.131618297,0.077273881,0.010625106,0.087898987,-0.46515252,-9.596770817
5.130783,-0.1472192,0,-1.894243,0.1235944,0,-0.3308247,0,0,0,0,-1.594303,-0.2676702,-0.5789396,0.0634,,-9.131539432,0.076611487,0.010624923,0.08723641,-0.46315458,-9.594694012
5.150784,-0.1447336,0,-1.90082,0.1241075,0,-0.3293905,0,0,0,0,-1.599672,-0.2682439,-0.5789323,0.0634,,-9.13142429,0.075948671,0.010624655,0.086573326,-0.4611467,-9.59257099
5.170782,-0.1422381,0,-1.907369,0.1246043,0,-0.3279485,0,0,0,0,-1.605052,-0.2688206,-0.5789254,0.0634,,-9.131315457,0.075285153,0.010624401,0.085909554,-0.4591279,-9.590443357
5.190783,-0.1397331,0,-1.913888,0.1250841,0,-0.326504,0,0,0,0,-1.610444,-0.2693985,-0.5789175,0.0634,,-9.131190852,0.074623403,0.010624111,0.085247515,-0.4571056,-9.588296452
5.210783,-0.137219,0,-1.920379,0.1255458,0,-0.3250528,0,0,0,0,-1.615848,-0.269979,-0.578912,0.0634,,-9.131104101,0.073961526,0.01062391,0.084585436,-0.45507392,-9.586178021
5.230783,-0.1346961,0,-1.92684,0.1259913,0,-0.3235953,0,0,0,0,-1.621264,-0.270562,-0.5789058,0.0634,,-9.131006309,0.073299743,0.010623682,0.083923425,-0.45303342,-9.584039729
5.250782,-0.1321648,0,-1.933272,0.1264196,0,-0.3221346,0,0,0,0,-1.626691,-0.2711463,-0.5788995,0.0634,,-9.13090694,0.07263949,0.010623451,0.083262941,-0.45098844,-9.58189538
5.270782,-0.1296254,0,-1.939675,0.1268313,0,-0.3206674,0,0,0,0,-1.63213,-0.2717331,-0.5788933,0.0634,,-9.130809148,0.071979307,0.010623223,0.08260253,-0.44893436,-9.579743508
5.290783,-0.1270781,0,-1.946048,0.1272272,0,-0.3191958,0,0,0,0,-1.63758,-0.2723218,-0.5788854,0.0634,,-9.130684543,0.071320171,0.010622933,0.081943104,-0.44687412,-9.577558663
5.310783,-0.1245235,0,-1.952392,0.1276032,0,-0.317722,0,0,0,0,-1.643043,-0.2729113,-0.5788804,0.0634,,-9.130605678,0.070663088,0.01062275,0.081285838,-0.4448108,-9.575416478
5.330782,-0.1219617,0,-1.958706,0.1279663,0,-0.3162391,0,0,0,0,-1.648517,-0.2735044,-0.5788715,0.0634,,-9.1304653,0.070005018,0.010622423,0.080627441,-0.44273474,-9.57320004
5.350782,-0.1193933,0,-1.964991,0.1283077,0,-0.3147577,0,0,0,0,-1.654003,-0.274097,-0.578867,0.0634,,-9.130394322,0.069350687,0.010622258,0.079972945,-0.44066078,-9.571055102
5.370783,-0.1168184,0,-1.971246,0.1286351,0,-0.3132691,0,0,0,0,-1.659501,-0.2746924,-0.5788591,0.0634,,-9.130269716,0.06869627,0.010621968,0.079318238,-0.43857674,-9.568846456
5.390783,-0.1142375,0,-1.977471,0.1289424,0,-0.3117766,0,0,0,0,-1.665011,-0.2752895,-0.578855,0.0634,,-9.130205047,0.068043254,0.010621818,0.078665071,-0.43648724,-9.566692287
5.410782,-0.1116508,0,-1.983665,0.1292349,0,-0.3102837,0,0,0,0,-1.670533,-0.2758867,-0.5788468,0.0634,,-9.13007571,0.067393182,0.010621517,0.078014699,-0.43439718,-9.56447289
5.430782,-0.1090588,0,-1.98983,0.129509,0,-0.3087851,0,0,0,0,-1.676067,-0.2764861,-0.5788407,0.0634,,-9.129979495,0.066743767,0.010621293,0.077365059,-0.43229914,-9.562278635
5.450783,-0.1064618,0,-1.995965,0.1297662,0,-0.3072827,0,0,0,0,-1.681614,-0.2770871,-0.5788341,0.0634,,-9.129875394,0.06609586,0.010621051,0.076716911,-0.43019578,-9.560071174
5.470783,-0.1038601,0,-2.00207,0.1300051,0,-0.3057811,0,0,0,0,-1.687172,-0.2776877,-0.578828,0.0634,,-9.12977918,0.065451457,0.010620827,0.076072284,-0.42809354,-9.55787272
5.490782,-0.1012541,0,-2.008145,0.1302288,0,-0.3042726,0,0,0,0,-1.692742,-0.2782911,-0.5788196,0.0634,,-9.129646688,0.064807271,0.010620519,0.075427789,-0.42598164,-9.555628328
5.510782,-0.09864412,0,-2.014189,0.1304326,0,-0.3027636,0,0,0,0,-1.698324,-0.2788948,-0.5788143,0.0634,,-9.129563091,0.064166058,0.010620324,0.074786382,-0.42386904,-9.553432131
5.530783,-0.09603053,0,-2.020203,0.1306194,0,-0.3012525,0,0,0,0,-1.703918,-0.2794992,-0.5788083,0.0634,,-9.129468454,0.063527148,0.010620104,0.074147252,-0.4217535,-9.551221954
5.550783,-0.09341364,0,-2.026187,0.1307903,0,-0.2997416,0,0,0,0,-1.709525,-0.2801035,-0.5787997,0.0634,,-9.129332808,0.062891519,0.010619788,0.073511307,-0.41963824,-9.548971048
5.570782,-0.09079391,0,-2.032141,0.1309406,0,-0.2982255,0,0,0,0,-1.715143,-0.28071,-0.5787957,0.0634,,-9.129269716,0.062256914,0.010619641,0.072876556,-0.4175157,-9.546785416
5.590782,-0.08817157,0,-2.038064,0.1310756,0,-0.2967086,0,0,0,0,-1.720774,-0.2813167,-0.5787887,0.0634,,-9.129159306,0.061625195,0.010619385,0.07224458,-0.41539204,-9.544551346
5.610783,-0.08554703,0,-2.043957,0.1311934,0,-0.2951909,0,0,0,0,-1.726417,-0.2819238,-0.578781,0.0634,,-9.129037855,0.060996367,0.010619102,0.071615469,-0.41326726,-9.542305115
5.630783,-0.0829206,0,-2.04982,0.1312929,0,-0.293671,0,0,0,0,-1.732072,-0.2825318,-0.5787744,0.0634,,-9.128933754,0.060369859,0.01061886,0.070988719,-0.4111394,-9.540073154
5.650784,-0.08029264,0,-2.055652,0.131375,0,-0.2921512,0,0,0,0,-1.737739,-0.2831397,-0.5787675,0.0634,,-9.128824921,0.059746627,0.010618607,0.070365233,-0.40901168,-9.537836601
5.670782,-0.07766356,0,-2.061454,0.1314386,0,-0.2906279,0,0,0,0,-1.743418,-0.283749,-0.578762,0.0634,,-9.12873817,0.059125203,0.010618405,0.069743608,-0.40687906,-9.53561723
5.690783,-0.07503369,0,-2.067225,0.1314839,0,-0.289106,0,0,0,0,-1.74911,-0.2843578,-0.5787572,0.0634,,-9.128662461,0.058507595,0.010618229,0.069125824,-0.4047484,-9.533410861
5.710783,-0.07240334,0,-2.072965,0.1315145,0,-0.287584,0,0,0,0,-1.754813,-0.2849666,-0.5787485,0.0634,,-9.128525237,0.05789319,0.010617909,0.068511099,-0.4026176,-9.531142837
5.730783,-0.0697729,0,-2.078676,0.1315256,0,-0.2860642,0,0,0,0,-1.760529,-0.2855745,-0.5787422,0.0634,,-9.128425868,0.057282909,0.010617678,0.067900587,-0.40048988,-9.528915748
5.750782,-0.06714273,0,-2.084356,0.1315187,0,-0.2845421,0,0,0,0,-1.766257,-0.2861833,-0.5787365,0.0634,,-9.128335962,0.056674945,0.010617469,0.067292414,-0.39835894,-9.526694902
5.770782,-0.06451312,0,-2.090005,0.1314956,0,-0.2830167,0,0,0,0,-1.771998,-0.2867935,-0.578729,0.0634,,-9.128217666,0.056068917,0.010617194,0.066686111,-0.39622338,-9.524441046
