t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
11.26,0,0,-0.456538,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.28,0,0,-0.464735,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.3,0,0,-0.472932,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.32,0,0,-0.481129,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.34,0,0,-0.489326,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.36,0,0,-0.497523,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.38,0,0,-0.50572,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.4,0,0,-0.513917,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.42,0,0,-0.522114,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.44,0,0,-0.530311,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.46,0,0,-0.5385081,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.48,0,0,-0.5467051,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.5,0,0,-0.5549021,0,0,-0.4098502,0,0,0,0,-0.9075777,-1.717171E-38
11.52,0,0,-0.5630991,0,0,-0.4098502,0.005521402,0.110428,0,0,-0.9075777,-1.717171E-38
11.54,0,0,-0.5711856,0,0,-0.4043288,0.01349752,0.2699503,0,0,-0.9076881,-0.005521399
11.56,0,0,-0.5790023,0,0,-0.3908313,0.02098899,0.4197797,0,0,-0.9080133,-0.01625821
11.58,0,0,-0.5863991,0,0,-0.3698423,0.02780347,0.5560693,0,0,-0.9085956,-0.02911809
11.6,0,0,-0.5932398,0,0,-0.3420389,0.03379701,0.6759402,0,0,-0.9094428,-0.0423625
11.62,0,0,-0.5994047,0,0,-0.3082419,0.03886227,0.7772455,0,0,-0.9105424,-0.05497826
11.64,0,0,-0.6047923,0,0,-0.2693796,0.04292284,0.8584568,0,0,-0.9118695,-0.0663514
11.66,0,0,-0.6093214,0,0,-0.2264568,0.04593001,0.9186003,0,0,-0.9133914,-0.07609853
11.68,0,0,-0.612932,0,0,-0.1805268,0.04786097,0.9572193,0,0,-0.915071,-0.08397928
11.7,0,0,-0.6155853,0,0,-0.1326658,0.04871725,0.9743449,0,0,-0.916868,-0.0898506
11.72,0,0,-0.6172642,0,0,-0.08394861,0.04852335,0.970467,0,0,-0.9187409,-0.09364255
11.74,0,0,-0.6179727,0,0,-0.03542528,0.047325,0.9465,0,0,-0.9206477,-0.09534463
11.76,0,0,-0.6177347,0,0,0.0118997,0.04518704,0.9037408,0,0,-0.9225477,-0.09499731
11.78,0,0,-0.616593,0,0,0.05708672,0.04219161,0.8438322,0,0,-0.9244014,-0.09268569
11.8,0,0,-0.6146075,0,0,0.09927832,0.03843538,0.7687077,0,0,-0.9261721,-0.08853446
11.82,0,0,-0.6118532,0,0,0.1377137,0.03402708,0.6805417,0,0,-0.9278261,-0.08270261
11.84,0,0,-0.6084183,0,0,0.1717408,0.02908467,0.5816934,0,0,-0.9293337,-0.0753784
11.86,0,0,-0.6044018,0,0,0.2008254,0.02373265,0.4746529,0,0,-0.9306692,-0.06677387
11.88,0,0,-0.5999107,0,0,0.224558,0.01809911,0.3619823,0,0,-0.9318116,-0.05711959
11.9,0,0,-0.5950575,0,0,0.2426572,0.01231281,0.2462563,0,0,-0.9327447,-0.04665891
11.92,0,0,-0.5899581,0,0,0.25497,0.006500527,0.1300105,0,0,-0.9334576,-0.03564228
11.94,0,0,-0.5847287,0,0,0.2614705,0.0007846802,0.0156936,0,0,-0.933944,-0.02432167
11.96,0,0,-0.5794836,0,0,0.2622551,0,0,0,0,-0.934203,-0.01294552
11.98,0,0,-0.5742385,0,0,0.2622551,0,0,0,0,-0.9343324,-0.006472763
12,0,0,-0.5689934,0,0,0.2622551,0,0,0,0,-0.9343972,-0.003236383
12.02,0,0,-0.5637484,0,0,0.2622551,0,0,0,0,-0.9344295,-0.001618192
12.04,0,0,-0.5585033,0,0,0.2622551,0,0,0,0,-0.9344457,-0.0008090963
12.06,0,0,-0.5532582,0,0,0.2622551,0,0,0,0,-0.9344538,-0.0004045483
12.08,0,0,-0.5480131,0,0,0.2622551,0,0,0,0,-0.9344578,-0.0002022742
12.1,0,0,-0.542768,0,0,0.2622551,0,0,0,0,-0.9344599,-0.0001011371
12.12,0,0,-0.5375229,0,0,0.2622551,0,0,0,0,-0.9344609,-5.056859E-05
12.14,0,0,-0.5322778,0,0,0.2622551,0,0,0,0,-0.9344614,-2.528431E-05
12.16,0,0,-0.5270327,0,0,0.2622551,0,0,0,0,-0.9344616,-1.264216E-05
12.18,0,0,-0.5217876,0,0,0.2622551,0,0,0,0,-0.9344617,-6.321082E-06
12.2,0,0,-0.5165426,0,0,0.2622551,0,0,0,0,-0.9344618,-3.160542E-06
12.22,0,0,-0.5112975,0,0,0.2622551,0,0,0,0,-0.9344618,-1.580272E-06
12.24,0,0,-0.5060524,0,0,0.2622551,0,0,0,0,-0.9344618,-7.901361E-07
12.26,0,0,-0.5008073,0,0,0.2622551,0,0,0,0,-0.9344618,-3.950682E-07
12.28,0,0,-0.4955622,0,0,0.2622551,0,0,0,0,-0.9344618,-1.975342E-07
12.3,0,0,-0.4903171,0,0,0.2622551,0,0,0,0,-0.9344618,-9.876713E-08
12.32,0,0,-0.485072,0,0,0.2622551,0,0,0,0,-0.9344618,-4.938358E-08
12.34,0,0,-0.4798269,0,0,0.2622551,0,0,0,0,-0.9344618,-2.46918E-08
12.36,0,0,-0.4745818,0,0,0.2622551,0,0,0,0,-0.9344618,-1.23459E-08
12.38,0,0,-0.4693367,0,0,0.2622551,0,0,0,0,-0.9344618,-6.172955E-09
12.4,0,0,-0.4640917,0,0,0.2622551,0,0,0,0,-0.9344618,-3.086479E-09
12.42,0,0,-0.4588466,0,0,0.2622551,0,0,0,0,-0.9344618,-1.54324E-09
12.44,0,0,-0.4536015,0,0,0.2622551,0,0,0,0,-0.9344618,-7.716203E-10
12.46,0,0,-0.4483564,0,0,0.2622551,0,0,0,0,-0.9344618,-3.858103E-10
12.48,0,0,-0.4431113,0,0,0.2622551,0,0,0,0,-0.9344618,-1.929052E-10
12.5,0,0,-0.4378662,0,0,0.2622551,0,0,0,0,-0.9344618,-9.645264E-11
12.52,0,0,-0.4326211,0,0,0.2622551,0,0,0,0,-0.9344618,-4.822634E-11
12.54,0,0,-0.427376,0,0,0.2622551,0,0,0,0,-0.9344618,-2.411318E-11
12.56,0,0,-0.4221309,0,0,0.2622551,0,0,0,0,-0.9344618,-1.205659E-11
12.58,0,0,-0.4168859,0,0,0.2622551,0,0,0,0,-0.9344618,-6.028299E-12
12.6,0,0,-0.4116408,0,0,0.2622551,0,0,0,0,-0.9344618,-3.014151E-12
12.62,0,0,-0.4063957,0,0,0.2622551,0,0,0,0,-0.9344618,-1.507076E-12
12.64,0,0,-0.4011506,0,0,0.2622551,0,0,0,0,-0.9344618,-7.535383E-13
12.66,0,0,-0.3959055,0,0,0.2622551,0,0,0,0,-0.9344618,-3.767693E-13
12.68,0,0,-0.3906604,0,0,0.2622551,0,0,0,0,-0.9344618,-1.883847E-13
12.7,0,0,-0.3854153,0,0,0.2622551,0,0,0,0,-0.9344618,-9.419239E-14
12.72,0,0,-0.3801702,0,0,0.2622551,0,0,0,0,-0.9344618,-4.709621E-14
12.74,0,0,-0.3749251,0,0,0.2622551,0,0,0,0,-0.9344618,-2.354812E-14
12.76,0,0,-0.36968,0,0,0.2622551,0,0,0,0,-0.9344618,-1.177406E-14
12.78,0,0,-0.364435,0,0,0.2622551,0,0,0,0,-0.9344618,-5.887034E-15
12.8,0,0,-0.3591899,0,0,0.2622551,0,0,0,0,-0.9344618,-2.943518E-15
12.82,0,0,-0.3539448,0,0,0.2622551,0,0,0,0,-0.9344618,-1.47176E-15
12.84,0,0,-0.3486997,0,0,0.2622551,0,0,0,0,-0.9344618,-7.3588E-16
12.86,0,0,-0.3434546,0,0,0.2622551,0,0,0,0,-0.9344618,-3.679402E-16
12.88,0,0,-0.3382095,0,0,0.2622551,0,0,0,0,-0.9344618,-1.839702E-16
12.9,0,0,-0.3329644,0,0,0.2622551,0,0,0,0,-0.9344618,-9.198512E-17
12.92,0,0,-0.3277193,0,0,0.2622551,0,0,0,0,-0.9344618,-4.599258E-17
12.94,0,0,-0.3224742,0,0,0.2622551,0,0,0,0,-0.9344618,-2.29963E-17
12.96,0,0,-0.3172292,0,0,0.2622551,0,0,0,0,-0.9344618,-1.149815E-17
12.98,0,0,-0.3119841,0,0,0.2622551,0,0,0,0,-0.9344618,-5.749078E-18
13,0,0,-0.306739,0,0,0.2622551,0,0,0,0,-0.9344618,-2.87454E-18
13.02,0,0,-0.3014939,0,0,0.2622551,0,0,0,0,-0.9344618,-1.437271E-18
13.04,0,0,-0.2962488,0,0,0.2622551,0,0,0,0,-0.9344618,-7.186356E-19
13.06,0,0,-0.2910037,0,0,0.2622551,0,0,0,0,-0.9344618,-3.59318E-19
13.08,0,0,-0.2857586,0,0,0.2622551,0,0,0,0,-0.9344618,-1.79659E-19
13.1,0,0,-0.2805135,0,0,0.2622551,0,0,0,0,-0.9344618,-8.982956E-20
13.12,0,0,-0.2752684,0,0,0.2622551,0,0,0,0,-0.9344618,-4.49148E-20
13.14,0,0,-0.2700233,0,0,0.2622551,0,0,0,0,-0.9344618,-2.245741E-20
13.16,0,0,-0.2647783,0,0,0.2622551,0,0,0,0,-0.9344618,-1.122871E-20
13.18,0,0,-0.2595332,0,0,0.2622551,0,0,0,0,-0.9344618,-5.614356E-21
13.2,0,0,-0.2542881,0,0,0.2622551,0,0,0,0,-0.9344618,-2.807179E-21
13.22,0,0,-0.249043,0,0,0.2622551,0,0,0,0,-0.9344618,-1.40359E-21
13.24,0,0,-0.2437979,0,0,0.2622551,0,0,0,0,-0.9344618,-7.017953E-22
13.26,0,0,-0.2385528,0,0,0.2622551,0,0,0,0,-0.9344618,-3.508978E-22
13.27999,0,0,-0.2333077,0,0,0.2622551,0,0,0,0,-0.9344618,-1.75449E-22
13.3,0,0,-0.2280626,0,0,0.2622551,0,0,0,0,-0.9344618,-8.772451E-23
13.31999,0,0,-0.2228175,0,0,0.2622551,0,0,0,0,-0.9344618,-4.386227E-23
13.34,0,0,-0.2175723,0,0,0.2622551,0,0,0,0,-0.9344618,-2.193115E-23
13.35999,0,0,-0.2123272,0,0,0.2622551,0,0,0,0,-0.9344618,-1.096558E-23
13.38,0,0,-0.2070821,0,0,0.2622551,0,0,0,0,-0.9344618,-5.482791E-24
13.39999,0,0,-0.201837,0,0,0.2622551,0,0,0,0,-0.9344618,-2.741396E-24
13.42,0,0,-0.1965919,0,0,0.2622551,0,0,0,0,-0.9344618,-1.370699E-24
13.43999,0,0,-0.1913468,0,0,0.2622551,0,0,0,0,-0.9344618,-6.853496E-25
13.46,0,0,-0.1861017,0,0,0.2622551,0,0,0,0,-0.9344618,-3.426749E-25
13.47999,0,0,-0.1808566,0,0,0.2622551,0,0,0,0,-0.9344618,-1.713375E-25
13.5,0,0,-0.1756115,0,0,0.2622551,0,0,0,0,-0.9344618,-8.56688E-26
13.51999,0,0,-0.1703664,0,0,0.2622551,0,0,0,0,-0.9344618,-4.283442E-26
13.54,0,0,-0.1651213,0,0,0.2622551,0,0,0,0,-0.9344618,-2.141722E-26
13.56,0,0,-0.1598762,0,0,0.2622551,0,0,0,0,-0.9344618,-1.070861E-26
13.58,0,0,-0.1546311,0,0,0.2622551,0,0,0,0,-0.9344618,-5.354308E-27
13.6,0,0,-0.149386,0,0,0.2622551,0,0,0,0,-0.9344618,-2.677155E-27
13.62,0,0,-0.1441409,0,0,0.2622551,0,0,0,0,-0.9344618,-1.338578E-27
13.64,0,0,-0.1388958,0,0,0.2622551,0,0,0,0,-0.9344618,-6.692893E-28
13.66,0,0,-0.1336507,0,0,0.2622551,0,0,0,0,-0.9344618,-3.346448E-28
13.68,0,0,-0.1284056,0,0,0.2622551,0,0,0,0,-0.9344618,-1.673224E-28
13.7,0,0,-0.1231605,0,0,0.2622551,0,0,0,0,-0.9344618,-8.366125E-29
13.72,0,0,-0.1179154,0,0,0.2622551,0,0,0,0,-0.9344618,-4.183064E-29
13.74,0,0,-0.1126703,0,0,0.2622551,0,0,0,0,-0.9344618,-2.091533E-29
13.76,0,0,-0.1074252,0,0,0.2622551,0,0,0,0,-0.9344618,-1.045767E-29
13.77999,0,0,-0.10218,0,0,0.2622551,0,0,0,0,-0.9344618,-5.228837E-30
13.8,0,0,-0.09693494,0,0,0.2622551,0,0,0,0,-0.9344618,-2.614419E-30
13.81999,0,0,-0.09168984,0,0,0.2622551,0,0,0,0,-0.9344618,-1.30721E-30
13.84,0,0,-0.08644474,0,0,0.2622551,0,0,0,0,-0.9344618,-6.536053E-31
13.85999,0,0,-0.08119963,0,0,0.2622551,0,0,0,0,-0.9344618,-3.268028E-31
13.88,0,0,-0.07595453,0,0,0.2622551,0,0,0,0,-0.9344618,-1.634015E-31
13.89999,0,0,-0.07070942,0,0,0.2622551,0,0,0,0,-0.9344618,-8.170076E-32
13.92,0,0,-0.06546432,0,0,0.2622551,0,0,0,0,-0.9344618,-4.085039E-32
13.93999,0,0,-0.06021922,0,0,0.2622551,0,0,0,0,-0.9344618,-2.04252E-32
13.96,0,0,-0.05497412,0,0,0.2622551,0,0,0,0,-0.9344618,-1.021261E-32
13.97999,0,0,-0.04972902,0,0,0.2622551,0,0,0,0,-0.9344618,-5.106306E-33
14,0,0,-0.04448391,0,0,0.2622551,0,0,0,0,-0.9344618,-2.553154E-33
14.01999,0,0,-0.03923881,0,0,0.2622551,0,0,0,0,-0.9344618,-1.276577E-33
14.04,0,0,-0.03399371,0,0,0.2622551,0,0,0,0,-0.9344618,-6.382889E-34
14.05999,0,0,-0.02874861,0,0,0.2622551,0,0,0,0,-0.9344618,-3.191446E-34
14.08,0,0,-0.02350351,0,0,0.2622551,0,0,0,0,-0.9344618,-1.595723E-34
14.09999,0,0,-0.01825841,0,0,0.2622551,0,0,0,0,-0.9344618,-7.978621E-35
14.12,0,0,-0.01301331,0,0,0.2622551,0,0,0,0,-0.9344618,-3.989312E-35
14.13999,0,0,-0.00776821,0,0,0.2622551,0,0,0,0,-0.9344618,-1.994657E-35
14.16,0,0,-0.002523109,0,0,0.2622551,0,0,0,0,-0.9344618,-9.973287E-36
14.17999,0,0,0.002721991,0,0,0.2622551,0,0,0,0,-0.9344618,-4.986645E-36
14.2,0,0,0.007967092,0,0,0.2622551,0,0,0,0,-0.9344618,-2.493324E-36
14.21999,0,0,0.01321219,0,0,0.2622551,0,0,0,0,-0.9344618,-1.246662E-36
14.24,0,0,0.01845729,0,0,0.2622551,0,0,0,0,-0.9344618,-6.233314E-37
14.25999,0,0,0.02370239,0,0,0.2622551,0,0,0,0,-0.9344618,-3.116658E-37
14.27999,0,0,0.02894749,0,0,0.2622551,0,0,0,0,-0.9344618,-1.55833E-37
14.29999,0,0,0.0341926,0,0,0.2622551,0,0,0,0,-0.9344618,-7.791652E-38
14.31999,0,0,0.0394377,0,0,0.2622551,0,0,0,0,-0.9344618,-3.895827E-38
