t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,p_wagen,p_bumper,p_total,,kinE_wagen,kinE_bumper,kinE_total
9.819997,0,0,-0.2208197,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.839996,0,0,-0.2171473,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.859997,0,0,-0.2134749,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.879996,0,0,-0.2098024,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.899997,0,0,-0.20613,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.919996,0,0,-0.2024576,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.939997,0,0,-0.1987852,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.959996,0,0,-0.1951128,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.979997,0,0,-0.1914403,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
9.999996,0,0,-0.1877679,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.02,0,0,-0.1840955,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.04,0,0,-0.1804231,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.06,0,0,-0.1767507,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.08,0,0,-0.1730782,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.1,0,0,-0.1694058,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.12,0,0,-0.1657334,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.14,0,0,-0.162061,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.16,0,0,-0.1583886,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.18,0,0,-0.1547161,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.2,0,0,-0.1510437,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.22,0,0,-0.1473713,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.24,0,0,-0.1436989,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.26,0,0,-0.1400265,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.28,0,0,-0.136354,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.3,0,0,-0.1326816,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.32,0,0,-0.1290092,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.34,0,0,-0.1253368,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.36,0,0,-0.1216643,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.38,0,0,-0.1179919,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.4,0,0,-0.1143195,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.42,0,0,-0.1106471,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.44,0,0,-0.1069747,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.46,0,0,-0.1033022,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.48,0,0,-0.09962982,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.5,0,0,-0.0959574,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.52,0,0,-0.09228498,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.54,0,0,-0.08861256,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.56,0,0,-0.08494014,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.58,0,0,-0.08126771,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.6,0,0,-0.07759529,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.62,0,0,-0.07392287,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.64,0,0,-0.07025045,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.66,0,0,-0.06657803,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.68,0,0,-0.06290561,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.7,0,0,-0.05923319,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.72,0,0,-0.05556078,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.74,0,0,-0.05188836,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.76,0,0,-0.04821594,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.78,0,0,-0.04454352,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.8,0,0,-0.04087111,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.82,0,0,-0.03719869,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.84,0,0,-0.03352627,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.86,0,0,-0.02985385,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
10.88,0,0,-0.02618144,0,0,0.1836209,0,0,0,0,-0.8652886,0,,0.07344836,0,0.07344836,,0.006743327,0,0.006743327
