t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right
7.750037,0,0,-0.2301394,0,0,-0.5000296,0,0,0,0
7.770037,0,0,-0.2401399,0,0,-0.5000296,0,0,0,0
7.790037,0,0,-0.2501405,0,0,-0.5000296,0,0,0,0
7.810037,0,0,-0.2601411,0,0,-0.5000296,0,0,0,0
7.830037,0,0,-0.2701417,0,0,-0.5000296,0,0,0,0
7.850037,0,0,-0.2801423,0,0,-0.5000296,0,0,0,0
7.870037,0,0,-0.2901429,0,0,-0.5000296,0,0,0,0
7.890037,0,0,-0.3001435,0,0,-0.5000296,0,0,0,0
7.910037,0,0,-0.3101441,0,0,-0.5000296,0,0,0,0
7.930037,0,0,-0.3201447,0,0,-0.5000296,0,0,0,0
7.950037,0,0,-0.3301452,0,0,-0.5000296,0,0,0,0
7.970037,0,0,-0.3401458,0,0,-0.5000296,0,0,0,0
7.990036,0,0,-0.3501464,0,0,-0.5000296,0,0,0,0
8.010036,0,0,-0.360147,0,0,-0.5000296,0,0,0,0
8.030037,0,0,-0.3701476,0,0,-0.5000296,0,0,0,0
8.050037,0,0,-0.3801482,0,0,-0.5000296,0,0,0,0
8.070036,0,0,-0.3901488,0,0,-0.5000296,0,0,0,0
8.090036,0,0,-0.4001493,0,0,-0.5000296,0,0,0,0
8.110037,0,0,-0.4101499,0,0,-0.5000296,0,0,0,0
8.130037,0,0,-0.4201505,0,0,-0.5000296,0,0,0,0
8.150036,0,0,-0.4301511,0,0,-0.5000296,0,0,0,0
8.170036,0,0,-0.4401517,0,0,-0.5000296,0,0,0,0
8.190037,0,0,-0.4501523,0,0,-0.5000296,0.000152275,0.00152275,0,0
8.210037,0,0,-0.4601513,0,0,-0.4999535,0.01015134,0.1015134,0,0
8.230036,0,0,-0.4700489,0,0,-0.4948778,0.0200489,0.200489,0,0
8.250036,0,0,-0.479746,0,0,-0.4848534,0.02974595,0.2974595,0,0
8.270037,0,0,-0.4891455,0,0,-0.4699804,0.03914554,0.3914554,0,0
8.290037,0,0,-0.4981537,0,0,-0.4504076,0.04815368,0.4815368,0,0
8.310036,0,0,-0.5066803,0,0,-0.4263308,0.05668031,0.5668031,0,0
8.330036,0,0,-0.5146401,0,0,-0.3979907,0.06464009,0.6464009,0,0
8.350037,0,0,-0.5219535,0,0,-0.3656707,0.07195352,0.7195352,0,0
8.370037,0,0,-0.5285474,0,0,-0.3296939,0.0785474,0.7854741,0,0
8.390038,0,0,-0.5343558,0,0,-0.2904202,0.08435582,0.8435582,0,0
8.410036,0,0,-0.5393206,0,0,-0.2482423,0.08932064,0.8932065,0,0
8.430037,0,0,-0.5433923,0,0,-0.203582,0.0933923,0.933923,0,0
8.450037,0,0,-0.54653,0,0,-0.1568859,0.09653001,0.9653001,0,0
8.470037,0,0,-0.5487024,0,0,-0.1086209,0.09870242,0.9870242,0,0
8.490036,0,0,-0.5498878,0,0,-0.05926975,0.09988783,0.9988784,0,0
8.510036,0,0,-0.5500743,0,0,-0.009325854,0.1000743,1.000743,0,0
8.530037,0,0,-0.5492601,0,0,0.04071129,0.09926014,0.9926014,0,0
8.550037,0,0,-0.5474533,0,0,0.09034134,0.09745328,0.9745328,0,0
8.570036,0,0,-0.544672,0,0,0.139068,0.09467195,0.9467195,0,0
8.590036,0,0,-0.5409439,0,0,0.1864039,0.09094386,0.9094386,0,0
8.610037,0,0,-0.5363063,0,0,0.2318758,0.08630632,0.8630632,0,0
8.630037,0,0,-0.5308058,0,0,0.275029,0.08080576,0.8080577,0,0
8.650036,0,0,-0.5244972,0,0,0.3154318,0.07449715,0.7449715,0,0
8.670036,0,0,-0.5174435,0,0,0.3526804,0.06744353,0.6744354,0,0
8.690037,0,0,-0.5097155,0,0,0.3864021,0.05971549,0.597155,0,0
8.710037,0,0,-0.5013903,0,0,0.4162599,0.05139028,0.5139028,0,0
8.730036,0,0,-0.4925512,0,0,0.441955,0.04255117,0.4255117,0,0
8.750036,0,0,-0.4832866,0,0,0.4632306,0.03328656,0.3328656,0,0
8.770037,0,0,-0.4736891,0,0,0.4798738,0.02368908,0.2368908,0,0
8.790037,0,0,-0.4638547,0,0,0.4917184,0.01385473,0.1385473,0,0
8.810036,0,0,-0.4538818,0,0,0.4986458,0.003881827,0.03881827,0,0
8.830036,0,0,-0.4438701,0,0,0.5005867,0,0,0,0
8.850037,0,0,-0.4338584,0,0,0.5005867,0,0,0,0
8.870037,0,0,-0.4238466,0,0,0.5005867,0,0,0,0
8.890036,0,0,-0.4138349,0,0,0.5005867,0,0,0,0
8.910036,0,0,-0.4038232,0,0,0.5005867,0,0,0,0
8.930037,0,0,-0.3938114,0,0,0.5005867,0,0,0,0
8.950037,0,0,-0.3837997,0,0,0.5005867,0,0,0,0
8.970036,0,0,-0.373788,0,0,0.5005867,0,0,0,0
8.990036,0,0,-0.3637762,0,0,0.5005867,0,0,0,0
9.010036,0,0,-0.3537645,0,0,0.5005867,0,0,0,0
9.030037,0,0,-0.3437528,0,0,0.5005867,0,0,0,0
9.050035,0,0,-0.333741,0,0,0.5005867,0,0,0,0
9.070036,0,0,-0.3237293,0,0,0.5005867,0,0,0,0
9.090036,0,0,-0.3137176,0,0,0.5005867,0,0,0,0
9.110037,0,0,-0.3037058,0,0,0.5005867,0,0,0,0
9.130035,0,0,-0.2936941,0,0,0.5005867,0,0,0,0
9.150036,0,0,-0.2836824,0,0,0.5005867,0,0,0,0
9.170036,0,0,-0.2736706,0,0,0.5005867,0,0,0,0
9.190037,0,0,-0.2636589,0,0,0.5005867,0,0,0,0
9.210037,0,0,-0.2536472,0,0,0.5005867,0,0,0,0
9.230036,0,0,-0.2436354,0,0,0.5005867,0,0,0,0
9.250036,0,0,-0.2336237,0,0,0.5005867,0,0,0,0
9.270037,0,0,-0.223612,0,0,0.5005867,0,0,0,0
9.290037,0,0,-0.2136002,0,0,0.5005867,0,0,0,0
9.310036,0,0,-0.2035885,0,0,0.5005867,0,0,0,0
9.330036,0,0,-0.1935768,0,0,0.5005867,0,0,0,0
9.350037,0,0,-0.1835651,0,0,0.5005867,0,0,0,0
9.370037,0,0,-0.1735533,0,0,0.5005867,0,0,0,0
9.390036,0,0,-0.1635416,0,0,0.5005867,0,0,0,0
9.410036,0,0,-0.1535299,0,0,0.5005867,0,0,0,0
9.430037,0,0,-0.1435181,0,0,0.5005867,0,0,0,0
9.450037,0,0,-0.1335064,0,0,0.5005867,0,0,0,0
9.470036,0,0,-0.1234947,0,0,0.5005867,0,0,0,0
9.490036,0,0,-0.1134829,0,0,0.5005867,0,0,0,0
9.510036,0,0,-0.1034712,0,0,0.5005867,0,0,0,0
9.530037,0,0,-0.09345946,0,0,0.5005867,0,0,0,0
9.550035,0,0,-0.08344772,0,0,0.5005867,0,0,0,0
9.570036,0,0,-0.07343599,0,0,0.5005867,0,0,0,0
9.590036,0,0,-0.06342426,0,0,0.5005867,0,0,0,0
9.610037,0,0,-0.05341253,0,0,0.5005867,0,0,0,0
9.630035,0,0,-0.0434008,0,0,0.5005867,0,0,0,0
9.650036,0,0,-0.03338907,0,0,0.5005867,0,0,0,0
9.670036,0,0,-0.02337734,0,0,0.5005867,0,0,0,0
9.690037,0,0,-0.01336561,0,0,0.5005867,0,0,0,0
9.710035,0,0,-0.003353884,0,0,0.5005867,0,0,0,0
9.730036,0,0,0.006657845,0,0,0.5005867,0,0,0,0
9.750036,0,0,0.01666958,0,0,0.5005867,0,0,0,0
9.770037,0,0,0.0266813,0,0,0.5005867,0,0,0,0
9.790035,0,0,0.03669303,0,0,0.5005867,0,0,0,0
9.810036,0,0,0.04670476,0,0,0.5005867,0,0,0,0
9.830036,0,0,0.05671649,0,0,0.5005867,0,0,0,0
9.850037,0,0,0.06672822,0,0,0.5005867,0,0,0,0
9.870035,0,0,0.07673995,0,0,0.5005867,0,0,0,0
9.890036,0,0,0.08675168,0,0,0.5005867,0,0,0,0
9.910036,0,0,0.09676342,0,0,0.5005867,0,0,0,0
9.930037,0,0,0.1067751,0,0,0.5005867,0,0,0,0
9.950037,0,0,0.1167869,0,0,0.5005867,0,0,0,0
9.970036,0,0,0.1267986,0,0,0.5005867,0,0,0,0
9.990036,0,0,0.1368103,0,0,0.5005867,0,0,0,0
10.01004,0,0,0.1468221,0,0,0.5005867,0,0,0,0
10.03004,0,0,0.1568338,0,0,0.5005867,0,0,0,0
10.05004,0,0,0.1668455,0,0,0.5005867,0,0,0,0
10.07004,0,0,0.1768573,0,0,0.5005867,0,0,0,0
10.09004,0,0,0.186869,0,0,0.5005867,0,0,0,0
10.11004,0,0,0.1968807,0,0,0.5005867,0,0,0,0
10.13004,0,0,0.2068925,0,0,0.5005867,0,0,0,0
10.15004,0,0,0.2169042,0,0,0.5005867,0,0,0,0
10.17004,0,0,0.2269159,0,0,0.5005867,0,0,0,0
10.19004,0,0,0.2369277,0,0,0.5005867,0,0,0,0
10.21004,0,0,0.2469394,0,0,0.5005867,0,0,0,0
10.23004,0,0,0.2569511,0,0,0.5005867,0,0,0,0
10.25004,0,0,0.2669629,0,0,0.5005867,0,0,0,0
10.27004,0,0,0.2769746,0,0,0.5005867,0,0,0,0
10.29004,0,0,0.2869863,0,0,0.5005867,0,0,0,0
10.31004,0,0,0.2969981,0,0,0.5005867,0,0,0,0
10.33004,0,0,0.3070098,0,0,0.5005867,0,0,0,0
10.35004,0,0,0.3170215,0,0,0.5005867,0,0,0,0
10.37004,0,0,0.3270333,0,0,0.5005867,0,0,0,0
10.39004,0,0,0.337045,0,0,0.5005867,0,0,0,0
10.41004,0,0,0.3470567,0,0,0.5005867,0,0,0,0
10.43004,0,0,0.3570684,0,0,0.5005867,0,0,0,0
10.45004,0,0,0.3670802,0,0,0.5005867,0,0,0,0
10.47004,0,0,0.3770919,0,0,0.5005867,0,0,0,0
10.49004,0,0,0.3871036,0,0,0.5005867,0,0,0,0
10.51004,0,0,0.3971154,0,0,0.5005867,0,0,0,0
10.53004,0,0,0.4071271,0,0,0.5005867,0,0,0,0
10.55004,0,0,0.4171388,0,0,0.5005867,0,0,0,0
10.57004,0,0,0.4271506,0,0,0.5005867,0,0,0,0
10.59004,0,0,0.4371623,0,0,0.5005867,0,0,0,0
10.61003,0,0,0.447174,0,0,0.5005867,0,0,0,0
10.63004,0,0,0.4571858,0,0,0.5005867,0,0,0.007185772,0.07185772
10.65004,0,0,0.4671257,0,0,0.4969938,0,0,0.01712565,0.1712565
10.67004,0,0,0.4768943,0,0,0.488431,0,0,0.02689426,0.2689426
10.69003,0,0,0.4863939,0,0,0.4749838,0,0,0.03639393,0.3639393
10.71004,0,0,0.4955297,0,0,0.4567869,0,0,0.04552965,0.4552965
10.73004,0,0,0.5042101,0,0,0.4340221,0,0,0.05421011,0.5421011
10.75004,0,0,0.5123485,0,0,0.406917,0,0,0.06234847,0.6234847
10.77004,0,0,0.5198633,0,0,0.3757428,0,0,0.0698633,0.6986331
10.79004,0,0,0.5266795,0,0,0.3408112,0,0,0.07667951,0.7667952
10.81004,0,0,0.532729,0,0,0.3024715,0,0,0.08272897,0.8272897
10.83004,0,0,0.5379511,0,0,0.261107,0,0,0.08795111,0.8795111
10.85004,0,0,0.5422937,0,0,0.2171315,0,0,0.09229372,0.9229373
10.87004,0,0,0.5457134,0,0,0.1709846,0,0,0.09571342,0.9571342
10.89004,0,0,0.548176,0,0,0.1231279,0,0,0.09817599,0.9817599
10.91004,0,0,0.5496568,0,0,0.07403996,0,0,0.09965681,0.9965681
10.93004,0,0,0.550141,0,0,0.02421157,0,0,0.100141,1.00141
10.95004,0,0,0.5496238,0,0,-0.02585892,0,0,0.09962384,0.9962385
10.97004,0,0,0.5481104,0,0,-0.07567083,0,0,0.09811042,0.9811043
10.99004,0,0,0.5456159,0,0,-0.124726,0,0,0.09561591,0.9561591
11.01004,0,0,0.5421652,0,0,-0.172534,0,0,0.09216522,0.9216522
11.03004,0,0,0.5377929,0,0,-0.2186165,0,0,0.08779286,0.8779286
11.05004,0,0,0.5325426,0,0,-0.262513,0,0,0.08254258,0.8254259
11.07004,0,0,0.5264669,0,0,-0.3037842,0,0,0.0764669,0.7646691
11.09004,0,0,0.5196266,0,0,-0.3420177,0,0,0.06962655,0.6962656
11.11003,0,0,0.51209,0,0,-0.3768309,0,0,0.06208996,0.6208997
11.13004,0,0,0.5039325,0,0,-0.4078759,0,0,0.05393247,0.5393248
11.15004,0,0,0.4952357,0,0,-0.4348421,0,0,0.04523565,0.4523565
11.17004,0,0,0.4860865,0,0,-0.4574599,0,0,0.03608645,0.3608645
11.19003,0,0,0.4765764,0,0,-0.4755031,0,0,0.02657638,0.2657638
11.21004,0,0,0.4668006,0,0,-0.4887913,0,0,0.01680057,0.1680057
11.23004,0,0,0.4568567,0,0,-0.4971916,0,0,0.006856725,0.06856725
11.25004,0,0,0.4468443,0,0,-0.5006199,0,0,0,0
11.27003,0,0,0.436832,0,0,-0.5006199,0,0,0,0
11.29004,0,0,0.4268196,0,0,-0.5006199,0,0,0,0
11.31004,0,0,0.4168072,0,0,-0.5006199,0,0,0,0
11.33004,0,0,0.4067948,0,0,-0.5006199,0,0,0,0
11.35003,0,0,0.3967824,0,0,-0.5006199,0,0,0,0
11.37004,0,0,0.38677,0,0,-0.5006199,0,0,0,0
11.39004,0,0,0.3767576,0,0,-0.5006199,0,0,0,0
11.41004,0,0,0.3667452,0,0,-0.5006199,0,0,0,0
11.43003,0,0,0.3567328,0,0,-0.5006199,0,0,0,0
11.45004,0,0,0.3467205,0,0,-0.5006199,0,0,0,0
11.47004,0,0,0.3367081,0,0,-0.5006199,0,0,0,0
11.49004,0,0,0.3266957,0,0,-0.5006199,0,0,0,0
11.51003,0,0,0.3166833,0,0,-0.5006199,0,0,0,0
11.53004,0,0,0.3066709,0,0,-0.5006199,0,0,0,0
11.55004,0,0,0.2966585,0,0,-0.5006199,0,0,0,0
11.57004,0,0,0.2866461,0,0,-0.5006199,0,0,0,0
11.59004,0,0,0.2766337,0,0,-0.5006199,0,0,0,0
11.61003,0,0,0.2666214,0,0,-0.5006199,0,0,0,0
11.63004,0,0,0.256609,0,0,-0.5006199,0,0,0,0
11.65004,0,0,0.2465966,0,0,-0.5006199,0,0,0,0
11.67004,0,0,0.2365842,0,0,-0.5006199,0,0,0,0
11.69003,0,0,0.2265718,0,0,-0.5006199,0,0,0,0
11.71004,0,0,0.2165594,0,0,-0.5006199,0,0,0,0
11.73004,0,0,0.206547,0,0,-0.5006199,0,0,0,0
11.75004,0,0,0.1965346,0,0,-0.5006199,0,0,0,0
11.77003,0,0,0.1865222,0,0,-0.5006199,0,0,0,0
11.79004,0,0,0.1765099,0,0,-0.5006199,0,0,0,0
11.81004,0,0,0.1664975,0,0,-0.5006199,0,0,0,0
11.83004,0,0,0.1564851,0,0,-0.5006199,0,0,0,0
11.85003,0,0,0.1464727,0,0,-0.5006199,0,0,0,0
11.87004,0,0,0.1364603,0,0,-0.5006199,0,0,0,0
11.89004,0,0,0.1264479,0,0,-0.5006199,0,0,0,0
11.91004,0,0,0.1164355,0,0,-0.5006199,0,0,0,0
11.93003,0,0,0.1064231,0,0,-0.5006199,0,0,0,0
11.95004,0,0,0.09641073,0,0,-0.5006199,0,0,0,0
11.97004,0,0,0.08639833,0,0,-0.5006199,0,0,0,0
11.99004,0,0,0.07638594,0,0,-0.5006199,0,0,0,0
12.01003,0,0,0.06637354,0,0,-0.5006199,0,0,0,0
12.03004,0,0,0.05636115,0,0,-0.5006199,0,0,0,0
12.05004,0,0,0.04634875,0,0,-0.5006199,0,0,0,0
12.07004,0,0,0.03633635,0,0,-0.5006199,0,0,0,0
12.09003,0,0,0.02632396,0,0,-0.5006199,0,0,0,0
12.11003,0,0,0.01631156,0,0,-0.5006199,0,0,0,0
12.13004,0,0,0.006299169,0,0,-0.5006199,0,0,0,0
12.15004,0,0,-0.003713226,0,0,-0.5006199,0,0,0,0
12.17003,0,0,-0.01372562,0,0,-0.5006199,0,0,0,0
12.19003,0,0,-0.02373802,0,0,-0.5006199,0,0,0,0
12.21004,0,0,-0.03375041,0,0,-0.5006199,0,0,0,0
12.23004,0,0,-0.04376281,0,0,-0.5006199,0,0,0,0
12.25003,0,0,-0.0537752,0,0,-0.5006199,0,0,0,0
12.27003,0,0,-0.06378759,0,0,-0.5006199,0,0,0,0
12.29004,0,0,-0.07379999,0,0,-0.5006199,0,0,0,0
12.31004,0,0,-0.08381239,0,0,-0.5006199,0,0,0,0
12.33003,0,0,-0.09382478,0,0,-0.5006199,0,0,0,0
12.35003,0,0,-0.1038372,0,0,-0.5006199,0,0,0,0
12.37004,0,0,-0.1138496,0,0,-0.5006199,0,0,0,0
12.39004,0,0,-0.123862,0,0,-0.5006199,0,0,0,0
12.41004,0,0,-0.1338744,0,0,-0.5006199,0,0,0,0
12.43003,0,0,-0.1438867,0,0,-0.5006199,0,0,0,0
12.45004,0,0,-0.1538991,0,0,-0.5006199,0,0,0,0
12.47004,0,0,-0.1639115,0,0,-0.5006199,0,0,0,0
12.49004,0,0,-0.1739239,0,0,-0.5006199,0,0,0,0
12.51003,0,0,-0.1839363,0,0,-0.5006199,0,0,0,0
12.53004,0,0,-0.1939487,0,0,-0.5006199,0,0,0,0
12.55004,0,0,-0.2039611,0,0,-0.5006199,0,0,0,0
12.57004,0,0,-0.2139735,0,0,-0.5006199,0,0,0,0
12.59003,0,0,-0.2239859,0,0,-0.5006199,0,0,0,0
12.61003,0,0,-0.2339982,0,0,-0.5006199,0,0,0,0
12.63004,0,0,-0.2440106,0,0,-0.5006199,0,0,0,0
12.65004,0,0,-0.254023,0,0,-0.5006199,0,0,0,0
12.67003,0,0,-0.2640354,0,0,-0.5006199,0,0,0,0
12.69003,0,0,-0.2740478,0,0,-0.5006199,0,0,0,0
12.71004,0,0,-0.2840602,0,0,-0.5006199,0,0,0,0
12.73004,0,0,-0.2940726,0,0,-0.5006199,0,0,0,0
12.75003,0,0,-0.304085,0,0,-0.5006199,0,0,0,0
12.77003,0,0,-0.3140973,0,0,-0.5006199,0,0,0,0
12.79004,0,0,-0.3241097,0,0,-0.5006199,0,0,0,0
12.81004,0,0,-0.3341221,0,0,-0.5006199,0,0,0,0
12.83003,0,0,-0.3441345,0,0,-0.5006199,0,0,0,0
12.85003,0,0,-0.3541469,0,0,-0.5006199,0,0,0,0
12.87004,0,0,-0.3641593,0,0,-0.5006199,0,0,0,0
12.89004,0,0,-0.3741717,0,0,-0.5006199,0,0,0,0
12.91003,0,0,-0.3841841,0,0,-0.5006199,0,0,0,0
12.93003,0,0,-0.3941965,0,0,-0.5006199,0,0,0,0
12.95004,0,0,-0.4042088,0,0,-0.5006199,0,0,0,0
12.97004,0,0,-0.4142212,0,0,-0.5006199,0,0,0,0
12.99003,0,0,-0.4242336,0,0,-0.5006199,0,0,0,0
13.01003,0,0,-0.434246,0,0,-0.5006199,0,0,0,0
13.03004,0,0,-0.4442584,0,0,-0.5006199,0,0,0,0
13.05004,0,0,-0.4542708,0,0,-0.5006199,0.004270777,0.04270777,0,0
13.07003,0,0,-0.4642405,0,0,-0.4984846,0.01424046,0.1424046,0,0
13.09003,0,0,-0.4740677,0,0,-0.4913643,0.02406774,0.2406774,0,0
13.11003,0,0,-0.4836544,0,0,-0.4793305,0.03365435,0.3365435,0,0
13.13004,0,0,-0.4929044,0,0,-0.4625033,0.04290442,0.4290442,0,0
13.15004,0,0,-0.5017254,0,0,-0.4410511,0.05172543,0.5172544,0,0
13.17003,0,0,-0.5100292,0,0,-0.4151884,0.06002919,0.600292,0,0
13.19003,0,0,-0.5177327,0,0,-0.3851738,0.06773268,0.6773268,0,0
13.21004,0,0,-0.5247588,0,0,-0.3513075,0.07475881,0.7475882,0,0
13.23004,0,0,-0.5310374,0,0,-0.3139281,0.08103739,0.8103739,0,0
13.25003,0,0,-0.5365056,0,0,-0.2734095,0.08650558,0.8650558,0,0
13.27003,0,0,-0.5411087,0,0,-0.2301567,0.09110872,0.9110873,0,0
13.29004,0,0,-0.5448008,0,0,-0.1846023,0.09480076,0.9480076,0,0
13.31004,0,0,-0.5475448,0,0,-0.137202,0.09754477,0.9754478,0,0
13.33003,0,0,-0.5493134,0,0,-0.08842963,0.09931336,0.9931337,0,0
13.35003,0,0,-0.5500888,0,0,-0.03877297,0.1000888,1.000888,0,0
13.37004,0,0,-0.5498634,0,0,0.01127142,0.0998634,0.998634,0,0
13.39004,0,0,-0.5486394,0,0,0.0612031,0.09863935,0.9863936,0,0
13.41003,0,0,-0.5464289,0,0,0.1105228,0.09642892,0.9642892,0,0
13.43003,0,0,-0.5432542,0,0,0.1587372,0.09325419,0.932542,0,0
13.45004,0,0,-0.5391469,0,0,0.2053643,0.0891469,0.891469,0,0
13.47004,0,0,-0.5341482,0,0,0.2499377,0.08414815,0.8414816,0,0
13.49003,0,0,-0.5283079,0,0,0.2920118,0.07830791,0.7830791,0,0
13.51003,0,0,-0.5216846,0,0,0.3311657,0.07168458,0.7168459,0,0
13.53004,0,0,-0.5143445,0,0,0.367008,0.06434445,0.6434445,0,0
13.55004,0,0,-0.5063608,0,0,0.3991802,0.05636083,0.5636083,0,0
13.57003,0,0,-0.4978136,0,0,0.4273606,0.04781361,0.4781361,0,0
13.59003,0,0,-0.4887883,0,0,0.4512674,0.03878827,0.3878827,0,0
13.61003,0,0,-0.4793751,0,0,0.4706615,0.02937506,0.2937506,0,0
13.63004,0,0,-0.4696681,0,0,0.485349,0.01966809,0.1966809,0,0
13.65003,0,0,-0.4597644,0,0,0.4951831,0.009764418,0.09764418,0,0
13.67003,0,0,-0.4497631,0,0,0.5000653,0,0,0,0
13.69003,0,0,-0.4397618,0,0,0.5000653,0,0,0,0
13.71004,0,0,-0.4297605,0,0,0.5000653,0,0,0,0
13.73003,0,0,-0.4197592,0,0,0.5000653,0,0,0,0
13.75003,0,0,-0.4097579,0,0,0.5000653,0,0,0,0
13.77003,0,0,-0.3997566,0,0,0.5000653,0,0,0,0
13.79004,0,0,-0.3897553,0,0,0.5000653,0,0,0,0
13.81003,0,0,-0.379754,0,0,0.5000653,0,0,0,0
13.83003,0,0,-0.3697527,0,0,0.5000653,0,0,0,0
13.85003,0,0,-0.3597514,0,0,0.5000653,0,0,0,0
13.87004,0,0,-0.3497501,0,0,0.5000653,0,0,0,0
13.89003,0,0,-0.3397488,0,0,0.5000653,0,0,0,0
13.91003,0,0,-0.3297475,0,0,0.5000653,0,0,0,0
13.93003,0,0,-0.3197462,0,0,0.5000653,0,0,0,0
13.95004,0,0,-0.3097449,0,0,0.5000653,0,0,0,0
13.97004,0,0,-0.2997436,0,0,0.5000653,0,0,0,0
13.99003,0,0,-0.2897423,0,0,0.5000653,0,0,0,0
14.01003,0,0,-0.279741,0,0,0.5000653,0,0,0,0
14.03004,0,0,-0.2697397,0,0,0.5000653,0,0,0,0
14.05004,0,0,-0.2597384,0,0,0.5000653,0,0,0,0
14.07003,0,0,-0.2497371,0,0,0.5000653,0,0,0,0
14.09003,0,0,-0.2397358,0,0,0.5000653,0,0,0,0
14.11003,0,0,-0.2297345,0,0,0.5000653,0,0,0,0
14.13004,0,0,-0.2197332,0,0,0.5000653,0,0,0,0
14.15003,0,0,-0.2097319,0,0,0.5000653,0,0,0,0
14.17003,0,0,-0.1997306,0,0,0.5000653,0,0,0,0
14.19003,0,0,-0.1897293,0,0,0.5000653,0,0,0,0
14.21004,0,0,-0.179728,0,0,0.5000653,0,0,0,0
14.23003,0,0,-0.1697267,0,0,0.5000653,0,0,0,0
14.25003,0,0,-0.1597254,0,0,0.5000653,0,0,0,0
14.27003,0,0,-0.1497241,0,0,0.5000653,0,0,0,0
14.29004,0,0,-0.1397228,0,0,0.5000653,0,0,0,0
14.31003,0,0,-0.1297215,0,0,0.5000653,0,0,0,0
14.33003,0,0,-0.1197202,0,0,0.5000653,0,0,0,0
14.35003,0,0,-0.1097189,0,0,0.5000653,0,0,0,0
14.37004,0,0,-0.09971756,0,0,0.5000653,0,0,0,0
14.39003,0,0,-0.08971626,0,0,0.5000653,0,0,0,0
14.41003,0,0,-0.07971495,0,0,0.5000653,0,0,0,0
14.43003,0,0,-0.06971365,0,0,0.5000653,0,0,0,0
14.45004,0,0,-0.05971235,0,0,0.5000653,0,0,0,0
14.47003,0,0,-0.04971105,0,0,0.5000653,0,0,0,0
14.49003,0,0,-0.03970975,0,0,0.5000653,0,0,0,0
14.51003,0,0,-0.02970845,0,0,0.5000653,0,0,0,0
14.53004,0,0,-0.01970714,0,0,0.5000653,0,0,0,0
14.55003,0,0,-0.009705842,0,0,0.5000653,0,0,0,0
14.57003,0,0,0.0002954602,0,0,0.5000653,0,0,0,0
14.59003,0,0,0.01029676,0,0,0.5000653,0,0,0,0
14.61003,0,0,0.02029806,0,0,0.5000653,0,0,0,0
14.63003,0,0,0.03029937,0,0,0.5000653,0,0,0,0
14.65003,0,0,0.04030067,0,0,0.5000653,0,0,0,0
14.67003,0,0,0.05030197,0,0,0.5000653,0,0,0,0
14.69003,0,0,0.06030327,0,0,0.5000653,0,0,0,0
14.71003,0,0,0.07030457,0,0,0.5000653,0,0,0,0
14.73003,0,0,0.08030587,0,0,0.5000653,0,0,0,0
14.75003,0,0,0.09030718,0,0,0.5000653,0,0,0,0
14.77003,0,0,0.1003085,0,0,0.5000653,0,0,0,0
14.79004,0,0,0.1103098,0,0,0.5000653,0,0,0,0
14.81003,0,0,0.1203111,0,0,0.5000653,0,0,0,0
14.83003,0,0,0.1303124,0,0,0.5000653,0,0,0,0
14.85003,0,0,0.1403137,0,0,0.5000653,0,0,0,0
14.87003,0,0,0.150315,0,0,0.5000653,0,0,0,0
14.89003,0,0,0.1603163,0,0,0.5000653,0,0,0,0
14.91003,0,0,0.1703176,0,0,0.5000653,0,0,0,0
14.93003,0,0,0.1803189,0,0,0.5000653,0,0,0,0
14.95003,0,0,0.1903202,0,0,0.5000653,0,0,0,0
14.97003,0,0,0.2003215,0,0,0.5000653,0,0,0,0
14.99003,0,0,0.2103228,0,0,0.5000653,0,0,0,0
15.01003,0,0,0.2203241,0,0,0.5000653,0,0,0,0
15.03003,0,0,0.2303254,0,0,0.5000653,0,0,0,0
15.05003,0,0,0.2403267,0,0,0.5000653,0,0,0,0
15.07003,0,0,0.250328,0,0,0.5000653,0,0,0,0
15.09003,0,0,0.2603293,0,0,0.5000653,0,0,0,0
15.11003,0,0,0.2703306,0,0,0.5000653,0,0,0,0
15.13003,0,0,0.2803319,0,0,0.5000653,0,0,0,0
15.15003,0,0,0.2903332,0,0,0.5000653,0,0,0,0
15.17003,0,0,0.3003345,0,0,0.5000653,0,0,0,0
15.19003,0,0,0.3103358,0,0,0.5000653,0,0,0,0
15.21003,0,0,0.3203371,0,0,0.5000653,0,0,0,0
15.23003,0,0,0.3303384,0,0,0.5000653,0,0,0,0
15.25003,0,0,0.3403397,0,0,0.5000653,0,0,0,0
15.27003,0,0,0.350341,0,0,0.5000653,0,0,0,0
15.29003,0,0,0.3603423,0,0,0.5000653,0,0,0,0
15.31003,0,0,0.3703436,0,0,0.5000653,0,0,0,0
15.33003,0,0,0.3803449,0,0,0.5000653,0,0,0,0
15.35003,0,0,0.3903462,0,0,0.5000653,0,0,0,0
15.37003,0,0,0.4003475,0,0,0.5000653,0,0,0,0
15.39003,0,0,0.4103488,0,0,0.5000653,0,0,0,0
15.41003,0,0,0.4203501,0,0,0.5000653,0,0,0,0
15.43003,0,0,0.4303514,0,0,0.5000653,0,0,0,0
15.45003,0,0,0.4403527,0,0,0.5000653,0,0,0,0
15.47003,0,0,0.450354,0,0,0.5000653,0,0,0.0003540367,0.003540367
15.49003,0,0,0.4603518,0,0,0.4998882,0,0,0.01035179,0.1035179
15.51003,0,0,0.470246,0,0,0.4947124,0,0,0.02024604,0.2024604
